Unnamed: 0,Title,Href,Bedrooms,Bathrooms,Lounges,Kitchen,Main Value 3,Price,Floor Area,Province,City,Suburb,Area,Price per Sqm,Type,Max Price,Max Price Href,Potential Profit
6453,2 Bed Townhouse in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4394905,2.0,1.0,1.0,,RatesR 1000,750000.0,35290.0,gauteng,johannesburg,johannesburg-south,mulbarton,21.252479455936527,,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4394905,0.0
5869,2 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/ridgeway-gardens/94-john-masefield-drive/T4453559,2.0,1.0,,,RatesR 1596,850000.0,22345.0,gauteng,johannesburg,johannesburg-south,ormonde,38.0398299395838,,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/ridgeway-gardens/94-john-masefield-drive/T4453559,0.0
4200,3 Bed Townhouse in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/94-john-masefield-drive/T4471376,3.0,1.0,,,RatesR 1500,850000.0,22345.0,gauteng,johannesburg,johannesburg-south,mondeor,38.0398299395838,,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/94-john-masefield-drive/T4471376,0.0
6146,2 Bed Townhouse in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/T4423079,2.0,1.0,1.0,,RatesR 467,500000.0,12456.0,gauteng,johannesburg,johannesburg-south,linmeyer,40.141297366730896,,500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/T4423079,0.0
4075,3 Bed Townhouse in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/42-palm-springs/58-murray-avenue/T4345657,3.0,2.0,1.0,,RatesR 600,745000.0,15635.0,gauteng,johannesburg,johannesburg-south,meredale,47.64950431723697,,745000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/42-palm-springs/58-murray-avenue/T4345657,0.0
6637,1.5 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4480378,1.5,1.0,1.0,,RatesR 400,799999.0,14407.0,gauteng,johannesburg,johannesburg-south,ormonde,55.52849309363504,,799999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4480378,0.0
5135,2 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/004-phuket/108-leadwood-street/T4487941,2.0,1.0,1.0,,LevyR 820,625000.0,9143.0,gauteng,johannesburg,johannesburg-south,winchester-hills,68.35830690145467,,625000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/004-phuket/108-leadwood-street/T4487941,0.0
6455,2 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4388652,2.0,1.0,1.0,,RatesR 500,750000.0,10639.0,gauteng,johannesburg,johannesburg-south,alveda,70.49534730707774,Apartment,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4388652,0.0
6981,2 Bed Townhouse in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4512567,2.0,1.0,1.0,,RatesR 413,960000.0,5337.0,gauteng,johannesburg,johannesburg-south,mulbarton,179.87633501967397,,960000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4512567,0.0
5166,3 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/12-amber-ridge/13-chamfuti-crescent/T4451669,3.0,2.0,1.0,,RatesR 1200,680000.0,2254.0,gauteng,johannesburg,johannesburg-south,ormonde,301.68589174800354,,680000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/12-amber-ridge/13-chamfuti-crescent/T4451669,0.0
3845,2 Bed Townhouse in Townsview,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4267281,2.0,1.0,,,RatesR 415,543000.0,1273.0,gauteng,johannesburg,johannesburg-south,rosettenville,426.5514532600157,,543000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4267281,0.0
6598,2 Bed Townhouse in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4506558,2.0,1.0,1.0,,RatesR 100,789000.0,1215.0,gauteng,johannesburg,johannesburg-south,kibler-park,649.3827160493827,,789000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4506558,0.0
7781,4 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4452141,4.0,2.0,1.0,,RatesR 1126,1750000.0,2627.0,gauteng,johannesburg,johannesburg-south,kibler-park,666.1591168633422,House,1750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4452141,0.0
6754,3 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4457615,3.0,2.0,1.0,,LevyR 2464,849000.0,991.0,gauteng,johannesburg,johannesburg-south,ormonde,856.7103935418769,,849000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4457615,0.0
6409,2 Bed House in Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4382210,2.0,2.0,1.0,,,720000.0,800.0,gauteng,johannesburg,johannesburg-south,turffontein,900.0,House,720000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4382210,0.0
3803,2 Bed Apartment in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/3-monte-roche/374-devereaux-avenue/T4481008,2.0,1.0,1.0,1.0,RatesR 612,795000.0,876.0,gauteng,johannesburg,johannesburg-south,winchester-hills,907.5342465753424,Apartment,795000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/3-monte-roche/374-devereaux-avenue/T4481008,0.0
7884,4 Bed House in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4424916,4.0,2.5,3.0,,RatesR 1500,1900000.0,2064.0,gauteng,johannesburg,johannesburg-south,meredale,920.5426356589147,House,2000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4432880,100000.0
8963,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4528534,2.0,1.0,1.0,,,370000.0,400.0,gauteng,johannesburg,johannesburg-south,katlehong,925.0,House,370000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4528534,0.0
7433,4 Bed House in Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4409771,4.0,2.0,4.0,,,1279000.0,1375.0,gauteng,johannesburg,johannesburg-south,turffontein,930.1818181818181,House,,,
7704,4 Bed House in Gillview,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/gillview/T4417866,4.0,2.0,1.0,,RatesR 492,1650000.0,1762.0,gauteng,johannesburg,johannesburg-south,gillview,936.4358683314415,House,1650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/gillview/T4417866,0.0
7938,4 Bed House in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4432880,4.0,2.5,8.0,,RatesR 1500,2000000.0,2064.0,gauteng,johannesburg,johannesburg-south,meredale,968.9922480620155,House,2000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4432880,0.0
8958,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4517122,2.0,1.0,1.0,,,300000.0,300.0,gauteng,johannesburg,johannesburg-south,katlehong,1000.0,House,480000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4236415,180000.0
8955,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4517104,2.0,1.0,1.0,,,290000.0,260.0,gauteng,johannesburg,johannesburg-south,katlehong,1115.3846153846155,House,290000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4517104,0.0
7190,3 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4004975,3.0,2.0,1.0,,,1100000.0,982.0,gauteng,johannesburg,johannesburg-south,naturena,1120.162932790224,House,1100000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4004975,0.0
8960,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4526380,2.0,1.0,1.0,,,320000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1142.857142857143,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,130000.0
4353,3 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/8897-milano-estate/T4481429,3.0,2.0,1.0,1.0,RatesR 850,991000.0,860.0,gauteng,johannesburg,johannesburg-south,katlehong,1152.3255813953488,House,991000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/8897-milano-estate/T4481429,0.0
8507,4 Bed House in Rosettenville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4357921,4.0,2.0,1.0,,,1150000.0,989.0,gauteng,johannesburg,johannesburg-south,rosettenville,1162.7906976744187,House,1150000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4357921,0.0
7716,4 Bed House in The Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/the-hill/T4296024,4.0,3.0,1.0,,,1680000.0,1435.0,gauteng,johannesburg,johannesburg-south,the-hill,1170.7317073170732,House,,,
4335,3 Bed House in Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/151-donnelly-street/T4137339,3.0,1.0,1.0,1.0,RatesR 600,970000.0,800.0,gauteng,johannesburg,johannesburg-south,turffontein,1212.5,House,970000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/151-donnelly-street/T4137339,0.0
6089,2 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4517627,2.0,1.0,1.0,,,360000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1285.7142857142858,House,,,
4221,3 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/15-strelistia-road/T4191654,3.0,2.0,1.0,1.0,RatesR 1111,870000.0,669.0,gauteng,johannesburg,johannesburg-south,katlehong,1300.4484304932735,House,870000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/15-strelistia-road/T4191654,0.0
6091,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4522061,2.0,1.0,1.0,,,370000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1321.4285714285713,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,80000.0
8964,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4442739,2.0,1.0,1.0,,RatesR 170,390000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1392.857142857143,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,60000.0
7803,3 Bed House in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4381648,3.0,2.0,3.0,,RatesR 2000,1790000.0,1276.0,gauteng,johannesburg,johannesburg-south,winchester-hills,1402.82131661442,House,1790000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4381648,0.0
6095,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4526588,2.0,1.0,1.0,,RatesR 200,400000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1428.5714285714287,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,50000.0
8968,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4526393,2.0,1.0,1.0,,,420009.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1500.0321428571428,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,29991.0
4089,3 Bed House in Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/87-fraser/T4217921,3.0,1.0,1.0,,,750000.0,495.0,gauteng,johannesburg,johannesburg-south,turffontein,1515.1515151515152,House,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/87-fraser/T4217921,0.0
7837,4 Bed House in Suideroord,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/T4451741,4.0,3.0,1.0,,RatesR 1500,1800000.0,1188.0,gauteng,johannesburg,johannesburg-south,suideroord,1515.1515151515152,House,,,
6109,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4430223,2.0,1.0,1.0,,RatesR 180,450000.0,290.0,gauteng,johannesburg,johannesburg-south,katlehong,1551.7241379310344,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4430223,0.0
5070,2.1 ha Farm in Eikenhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eikenhof/13-nettleton-road/T3901344,10.0,5.0,2.0,,,1899000.0,1200.0,gauteng,johannesburg,johannesburg-south,eikenhof,1582.5,,1899000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eikenhof/13-nettleton-road/T3901344,0.0
7507,3 Bed House in Liefde en Vrede,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/liefde-en-vrede/T4355075,3.0,2.0,1.0,,RatesR 640,1390000.0,878.0,gauteng,johannesburg,johannesburg-south,liefde-en-vrede,1583.1435079726652,House,1390000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/liefde-en-vrede/T4355075,0.0
8972,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4236415,2.0,1.0,1.0,,RatesR 180,480000.0,300.0,gauteng,johannesburg,johannesburg-south,katlehong,1600.0,House,480000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4236415,0.0
6110,2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,2.0,1.0,2.0,,RatesR 160,450000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1607.142857142857,House,450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4402183,0.0
6117,2 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4440797,2.0,1.0,1.0,,RatesR 240,460000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1642.857142857143,House,,,
4688,5 Bed House in Elandspark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/elandspark/6-eugene-marais/T4414044,5.0,2.0,1.0,,RatesR 865,1450000.0,879.0,gauteng,johannesburg,johannesburg-south,elandspark,1649.6018202502844,House,1450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/elandspark/6-eugene-marais/T4414044,0.0
4411,2 Bed House in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/2-shingalana/38-soutpansberg-drive/T4073495,2.0,1.0,1.0,,RatesR 610,1049000.0,624.0,gauteng,johannesburg,johannesburg-south,oakdene,1681.0897435897436,House,1049000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/2-shingalana/38-soutpansberg-drive/T4073495,0.0
7723,5 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4425329,5.0,4.0,2.0,,RatesR 2400,1695000.0,991.0,gauteng,johannesburg,johannesburg-south,mondeor,1710.393541876892,House,,,
7786,4 Bed House in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/T4413902,4.0,2.0,2.0,,,1750000.0,1005.0,gauteng,johannesburg,johannesburg-south,ridgeway,1741.2935323383085,House,,,
7554,3 Bed House in Robertsham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/T4518327,3.0,1.0,1.0,1.0,RatesR 452,1450000.0,830.0,gauteng,johannesburg,johannesburg-south,robertsham,1746.987951807229,House,,,
5657,3 Bed House in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/40-nina-street/T4322871,3.0,1.0,1.0,,RatesR 578,1390000.0,793.0,gauteng,johannesburg,johannesburg-south,linmeyer,1752.8373266078183,House,,,
7811,4 Bed House in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/T4413342,4.0,2.0,1.0,,,1795000.0,1020.0,gauteng,johannesburg,johannesburg-south,ridgeway,1759.8039215686274,House,,,
6090,3 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4531897,3.0,1.0,,,RatesR 220,370000.0,210.0,gauteng,johannesburg,johannesburg-south,katlehong,1761.904761904762,House,370000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4531897,0.0
8977,3 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4461934,3.0,1.0,1.0,,,500000.0,280.0,gauteng,johannesburg,johannesburg-south,katlehong,1785.7142857142858,House,500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4461934,0.0
7874,3 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4451661,3.0,3.0,2.0,,RatesR 1187,1899000.0,1041.0,gauteng,johannesburg,johannesburg-south,mondeor,1824.207492795389,House,,,
4827,3 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/192-brabazon/T4402171,3.0,3.0,1.0,,,1899000.0,1041.0,gauteng,johannesburg,johannesburg-south,mondeor,1824.207492795389,House,,,
4700,3 Bed House in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/226-south-rand-road/T4269014,3.0,2.0,1.0,,RatesR 1145,1495000.0,817.0,gauteng,johannesburg,johannesburg-south,linmeyer,1829.8653610771114,House,,,
4376,2 Bed House in Rosettenville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/33-berg-street/T4214899,2.0,1.0,1.0,,RatesR 650,999000.0,545.0,gauteng,johannesburg,johannesburg-south,rosettenville,1833.0275229357799,House,999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/33-berg-street/T4214899,0.0
8382,4 Bed House in Forest Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/forest-hill/T4230213,4.0,2.0,1.0,1.0,,950000.0,515.0,gauteng,johannesburg,johannesburg-south,forest-hill,1844.6601941747572,House,,,
6307,2 Bed House in Rosettenville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4271247,2.0,1.0,1.0,,RatesR 353,650000.0,350.0,gauteng,johannesburg,johannesburg-south,rosettenville,1857.142857142857,House,650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4271247,0.0
7621,4 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4383063,4.0,2.0,1.0,1.0,RatesR 1200,1500000.0,802.0,gauteng,johannesburg,johannesburg-south,naturena,1870.3241895261845,House,,,
4698,3 Bed House in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/25-johan-meyer-drive/T4491959,3.0,2.0,1.0,,RatesR 1097,1495000.0,797.0,gauteng,johannesburg,johannesburg-south,linmeyer,1875.784190715182,House,,,
4670,3 Bed House in Roseacre,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/roseacre/64-inyoni-road/T4383253,3.0,2.0,1.0,,RatesR 1400,1400000.0,744.0,gauteng,johannesburg,johannesburg-south,roseacre,1881.720430107527,House,1400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/roseacre/64-inyoni-road/T4383253,0.0
4845,3 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/38-farnham-drive/T4139131,3.0,2.0,1.0,,RatesR 900,1999000.0,1048.0,gauteng,johannesburg,johannesburg-south,mulbarton,1907.442748091603,House,1999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/38-farnham-drive/T4139131,0.0
6968,4 Bed House in Rosettenville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4510350,4.0,1.0,1.0,,RatesR 1170,950000.0,496.0,gauteng,johannesburg,johannesburg-south,rosettenville,1915.3225806451612,House,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4510350,0.0
5468,3 Bed House in Forest Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/forest-hill/36-evans-street/T4322884,3.0,1.0,1.0,,RatesR 694,975000.0,497.0,gauteng,johannesburg,johannesburg-south,forest-hill,1961.7706237424547,House,,,
4732,3 Bed House in The Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/the-hill/17-quaggashoek-road/T4240160,3.0,3.0,1.0,1.0,RatesR 785,1599999.0,810.0,gauteng,johannesburg,johannesburg-south,the-hill,1975.3074074074075,House,,,
3897,3 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/2312-phenda-street/T4189010,3.0,1.0,1.0,1.0,RatesR 98,500000.0,252.0,gauteng,johannesburg,johannesburg-south,katlehong,1984.126984126984,House,500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/2312-phenda-street/T4189010,0.0
8014,3 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4196047,3.0,2.0,1.0,1.0,,500000.0,252.0,gauteng,johannesburg,johannesburg-south,katlehong,1984.126984126984,House,500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/2312-phenda-street/T4189010,0.0
7815,3 Bed House in Robertsham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/T4338950,3.0,2.0,1.0,1.0,RatesR 482,1795000.0,902.0,gauteng,johannesburg,johannesburg-south,robertsham,1990.0221729490022,House,,,
7905,5 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4457163,5.0,4.0,2.0,,RatesR 2564,1975000.0,991.0,gauteng,johannesburg,johannesburg-south,kibler-park,1992.936427850656,House,,,
7666,3 Bed House in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4500564,3.0,2.0,1.0,,RatesR 1111,1599000.0,800.0,gauteng,johannesburg,johannesburg-south,glenvista,1998.75,House,1599000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4500564,0.0
7940,3 Bed House in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4427020,3.0,3.0,1.0,,RatesR 1500,2000000.0,1000.0,gauteng,johannesburg,johannesburg-south,meredale,2000.0,House,2000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4427020,0.0
7493,4 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4447656,4.0,3.0,3.0,,RatesR 1743,1370000.0,683.0,gauteng,johannesburg,johannesburg-south,alveda,2005.8565153733527,House,,,
9334,3 Bed House in Forest Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/forest-hill/T4518735,3.0,1.0,1.0,,,995000.0,495.0,gauteng,johannesburg,johannesburg-south,forest-hill,2010.1010101010102,House,,,
7383,985 m² Land available in Eye of Africa,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eye-of-africa/T4450769,,,,,RatesR 2700,1250000.0,613.0,gauteng,johannesburg,johannesburg-south,eye-of-africa,2039.1517128874389,,1250000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eye-of-africa/T4450769,0.0
7735,3 Bed House in Robertsham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/T4517303,3.0,2.0,1.0,1.0,RatesR 1040,1699000.0,830.0,gauteng,johannesburg,johannesburg-south,robertsham,2046.987951807229,House,,,
7901,4 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4139620,4.0,2.0,2.0,,,1950000.0,951.0,gauteng,johannesburg,johannesburg-south,mulbarton,2050.473186119874,House,,,
4837,4 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/64-the-broads-street/T4234807,4.0,2.5,1.0,,RatesR 876,1950000.0,951.0,gauteng,johannesburg,johannesburg-south,mulbarton,2050.473186119874,House,,,
4771,4 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/12-kiaat-place/T4371496,4.0,2.5,,1.0,RatesR 680,1699999.0,800.0,gauteng,johannesburg,johannesburg-south,katlehong,2124.99875,House,1699999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/12-kiaat-place/T4371496,0.0
