Area,,Title,Href,Bedrooms,Bathrooms,Lounges,Main Value 3,Price,Dining Areas,Pool,Floor Area,Land Area,Province,City,Suburb,Area,Price per Sqm,Price per Land Area,Type,Max Price,Max Price Href,Potential Profit
bryanston,3217,3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/a8-bryanston-mews/36-grosvenor/T4380182,3.0,2.0,2.0,LevyR 2718,1750000.0,1.0,1.0,244.0,8944.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,7172.131147540984,195.66189624329158,House,4490000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4328401,2740000.0
bryanston,6203,4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4477458,4.0,2.5,1.0,RatesR 2450,2895000.0,1.0,1.0,400.0,2054.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,7237.5,1409.4449853943524,House,7250000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4298579,4355000.0
bryanston,3700,4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/41-culross-road/T2408855,4.0,4.5,3.0,RatesR 4000,4950000.0,,1.0,670.0,4176.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,7388.059701492537,1185.344827586207,House,5900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3934782,950000.0
bryanston,8231,4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4156548,4.0,3.5,,,4999000.0,,,670.0,3950.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,7461.194029850746,1265.5696202531647,House,5900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3934782,901000.0
bryanston-west,6446,5 Bed House in Bryanston West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston-west/T4394951,5.0,3.0,1.0,,3499000.0,,1.0,,1986.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston-west,,1761.8328298086606,House,10000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston-west/56a-mandaville-place/T4132358,6501000.0
buccleuch,3186,4 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/13-b-bridge-road/T3644563,4.0,3.0,2.0,RatesR 2400,1699000.0,1.0,1.0,500.0,1867.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,3398.0,910.0160685591859,House,2149000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T3759253,450000.0
buccleuch,5854,4 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4091776,4.0,2.0,2.0,RatesR 1250,2195000.0,1.0,1.0,400.0,1500.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,5487.5,1463.3333333333333,House,2395000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4394155,200000.0
buccleuch,6320,4 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4264610,4.0,2.5,1.0,RatesR 1150,3114650.0,1.0,1.0,207.0,400.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,15046.618357487923,7786.625,House,3154650.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4211005,40000.0
buccleuch,4418,5 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/6-stirling-avenue/T4335248,5.0,4.0,1.0,,2900000.0,1.0,1.0,,2500.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,1160.0,House,3500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/3b-elizabeth-road/T4348619,600000.0
buccleuch,5294,3 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T3917864,3.0,2.0,2.0,LevyR 1594,1450000.0,,,,290.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,5000.0,House,1800000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/7-perth-street/T4442434,350000.0
buccleuch,5383,3 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4084158,3.0,2.0,2.0,LevyR 1594,1500000.0,,,,290.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,5172.413793103448,House,1800000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/7-perth-street/T4442434,300000.0
buccleuch,5504,5 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4453264,5.0,2.0,,,1650000.0,,1.0,,1705.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,967.741935483871,House,3500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/3b-elizabeth-road/T4348619,1850000.0
buccleuch,5528,3 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4176519,3.0,2.0,1.0,LevyR 880,1675000.0,,1.0,,418.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,4007.177033492823,House,1800000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/7-perth-street/T4442434,125000.0
buccleuch,5728,4 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4207835,4.0,2.0,3.0,,1950000.0,1.0,1.0,,1829.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,1066.1563696008748,House,2149000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T3759253,199000.0
buccleuch,6118,5 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4010558,5.0,3.0,1.0,,2695000.0,1.0,1.0,,1604.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,,1680.1745635910224,House,3500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/3b-elizabeth-road/T4348619,805000.0
cedar-creek,19700,3 Bed House in Cedar Creek,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/T3284926,3.0,3.0,1.0,,2799000.0,1.0,,220.0,224.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-creek,12722.727272727272,12495.535714285714,House,3225000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/T4199498,426000.0
cedar-creek,18310,3 Bed House in Cedar Creek,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/T4117209,3.0,2.0,3.0,,2620000.0,,1.0,,951.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-creek,,2754.9947423764456,House,4550000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/1-cedar-creek/1-cedar-road/T3944154,1930000.0
cedar-creek,18564,3 Bed House in Cedar Creek,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/T4095401,3.0,2.5,3.0,LevyR 2350,3200000.0,,,,755.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-creek,,4238.41059602649,House,4550000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/1-cedar-creek/1-cedar-road/T3944154,1350000.0
cedar-creek,18705,3 Bed House in Cedar Creek,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/T4048144,3.0,2.5,1.0,LevyR 2639,3780000.0,1.0,1.0,,882.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-creek,,4285.714285714285,House,4550000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-creek/1-cedar-creek/1-cedar-road/T3944154,770000.0
chartwell,12656,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/22132-lion-pride-lifestyle-estate/31-mango-street/T4492100,3.0,2.0,1.0,RatesR 900,1566000.0,1.0,,100.0,289.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,15660.0,5418.685121107266,House,1716100.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/22121-lion-pride-lifetsyle-esate/1-malibongwe-drive/T4146216,150100.0
chartwell,14907,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4516972,3.0,2.0,1.0,RatesR 800,1566000.0,1.0,,100.0,240.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,15660.0,6525.0,House,1716100.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/22121-lion-pride-lifetsyle-esate/1-malibongwe-drive/T4146216,150100.0
chartwell,14880,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4497868,3.0,2.0,1.0,RatesR 800,1309768.0,,,71.0,250.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,18447.436619718308,5239.072,House,1450518.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/2-lion-pride-lifestyle-estate/235-malibongwe-street/T4299479,140750.0
chartwell,14883,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4431286,3.0,2.0,1.0,RatesR 500,1309768.0,,,71.0,200.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,18447.436619718308,6548.84,House,1450518.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/2-lion-pride-lifestyle-estate/235-malibongwe-street/T4299479,140750.0
chartwell,14432,3 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/1-lion-pride-lifestyle-estate/346-lizzard-street/T4347192,3.0,2.0,1.0,LevyR 877,1450000.0,,,71.0,,gauteng,johannesburg,north-riding-to-lanseria,chartwell,20422.535211267605,,House,1450518.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/2-lion-pride-lifestyle-estate/235-malibongwe-street/T4299479,518.0
chartwell,14033,4 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4455793,4.0,3.0,2.0,,3700000.0,1.0,1.0,,8565.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,,431.99065966141274,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/112-4th-road/T4121924,1800000.0
chartwell,14037,5 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4332510,5.0,3.0,1.0,,3950000.0,,,,8576.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,,460.58768656716416,House,13475000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/65-runnymead-avenue/T4311439,9525000.0
chartwell,14039,7 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4458824,7.0,5.0,3.0,,3999000.0,,1.0,,1784.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,,2241.591928251121,House,5599999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/1-cedar-road/1-cedar-road/T4015703,1600999.0
chartwell,14049,4 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T3502465,4.0,2.5,1.0,,4600000.0,1.0,,,1700.0,gauteng,johannesburg,north-riding-to-lanseria,chartwell,,2705.8823529411766,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/112-4th-road/T4121924,900000.0
chartwell,14052,8 Bed House in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4502179,8.0,2.0,1.0,,4695000.0,1.0,1.0,,,gauteng,johannesburg,north-riding-to-lanseria,chartwell,,,House,5600000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/237-3rd-street/T3194352,905000.0
cosmo-city,11355,2 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/45-kajikistan/T4300091,2.0,1.0,1.0,RatesR 750,780000.0,,,280.0,55.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,2785.714285714286,14181.818181818182,House,799000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/9-9/T4301062,19000.0
cosmo-city,13071,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4429316,3.0,2.0,1.0,RatesR 480,870000.0,,,240.0,263.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,3625.0,3307.9847908745246,House,1485577.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/257-lion-pride-lifestyle-estate/T4419560,615577.0
cosmo-city,12212,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/1-slovenia/T4461481,3.0,2.0,1.0,,1098000.0,1.0,,300.0,,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,3660.0,,House,1195165.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/1-lion-pride/567-lizzard-street/T4414609,97165.0
cosmo-city,14340,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/21-ext-42-eagle/T4470451,3.0,2.0,1.0,RatesR 900,1195165.0,,,240.0,62.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,4979.854166666667,19276.854838709678,House,1485577.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/257-lion-pride-lifestyle-estate/T4419560,290412.0
cosmo-city,14344,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/128-lion-pride-ext-42/T4440527,3.0,2.0,1.0,RatesR 700,1195165.0,,,240.0,62.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,4979.854166666667,19276.854838709678,House,1485577.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/257-lion-pride-lifestyle-estate/T4419560,290412.0
cosmo-city,14381,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/10-nitegedacht/T4488003,3.0,2.0,1.0,RatesR 900,1309768.0,,,240.0,71.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,5457.366666666667,18447.436619718308,House,1485577.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/257-lion-pride-lifestyle-estate/T4419560,175809.0
cosmo-city,14420,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/254-lion-pride-lifestyle-estate/T4394912,3.0,2.0,1.0,RatesR 600,1450000.0,,,250.0,71.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,5800.0,20422.535211267605,House,1716750.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/10-lion-pride/10-malibongwe-drive/T4390018,266750.0
cosmo-city,14348,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/9000-lion-pride-lifestyle-estate/T4419581,3.0,2.0,1.0,RatesR 700,1195165.0,,,200.0,62.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,5975.825,19276.854838709678,House,1490000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/38-malta-crescent/T4086787,294835.0
cosmo-city,14789,6 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4325218,6.0,2.0,1.0,RatesR 600,845000.0,1.0,,130.0,335.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,6500.0,2522.3880597014927,House,1425000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4441031,580000.0
cosmo-city,14417,3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/3567-lion-pride-lifestyle-estate/T4402030,3.0,2.0,1.0,RatesR 400,1450000.0,,,200.0,71.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,7250.0,20422.535211267605,House,1490000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/38-malta-crescent/T4086787,40000.0
craigavon,18129,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4054499,3.0,3.0,,RatesR 1953,2200000.0,1.0,1.0,270.0,390.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,8148.148148148148,5641.025641025641,House,2695000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/1069-villa-quattro/5-poplar-road/T4516209,495000.0
craigavon,18150,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4446548,3.0,2.5,3.0,RatesR 1317,2250000.0,,1.0,261.0,261.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,8620.689655172413,8620.689655172413,House,2699000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4390557,449000.0
craigavon,15849,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/5-villa-atello/1-poplar-road/T4346224,3.0,2.5,1.0,RatesR 1360,1990000.0,1.0,,200.0,265.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,9950.0,7509.433962264151,House,2380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/1857-silver-oaks-street/T4479497,390000.0
craigavon,18379,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4356026,3.0,2.5,1.0,RatesR 1827,2799000.0,1.0,1.0,280.0,316.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,9996.42857142857,8857.594936708861,House,2850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4491736,51000.0
craigavon,15905,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/27-valara-estate/3-duff-road/T4468386,3.0,3.0,1.0,RatesR 1561,2300000.0,1.0,,200.0,303.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,11500.0,7590.759075907591,House,2380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/1857-silver-oaks-street/T4479497,80000.0
craigavon,16022,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/978-mont-tremblant-estate/959-inchanga-road-craigavon/T4511201,3.0,3.0,2.0,RatesR 1750,3000000.0,1.0,1.0,227.0,321.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,13215.859030837004,9345.794392523365,House,3385000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/34-inchanga/T4401056,385000.0
craigavon,18530,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4396803,3.0,3.5,1.0,LevyR 188,3176500.0,,1.0,227.0,324.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,13993.392070484582,9804.012345679012,House,3385000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/34-inchanga/T4401056,208500.0
craigavon,15967,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/02453-mont-tremblant-estate/959-inchanga-road-craigavon-fourway/T4510947,3.0,3.0,1.0,RatesR 1550,2750000.0,1.0,1.0,193.0,280.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,14248.704663212435,9821.42857142857,House,2812000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4250633,62000.0
craigavon,18185,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4060833,3.0,2.5,1.0,RatesR 900,2305871.0,1.0,1.0,148.0,263.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,15580.20945945946,8767.570342205323,House,2445250.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4276364,139379.0
craigavon,19970,2 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4299021,2.0,2.0,1.0,RatesR 1300,1160000.0,,,66.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,17575.757575757576,,House,1170000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/62-inchanga-avenue/T4477994,10000.0
craighall-park,1212,4 Bed House in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4305880,4.0,2.5,1.0,,3490000.0,1.0,1.0,1983.0,,gauteng,johannesburg,rosebank-and-parktown,craighall-park,1759.9596570852243,,House,3900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4108762,410000.0
craighall-park,1093,4 Bed House in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4036466,4.0,3.0,1.0,RatesR 2513,2690000.0,1.0,1.0,283.0,1983.0,gauteng,johannesburg,rosebank-and-parktown,craighall-park,9505.30035335689,1356.530509329299,House,2699000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4125412,9000.0
craighall-park,598,5 Bed House in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/69-buckingham-avenue/T4496329,5.0,3.0,4.0,,4800000.0,2.0,1.0,500.0,1983.0,gauteng,johannesburg,rosebank-and-parktown,craighall-park,9600.0,2420.574886535552,House,4900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/84-lancaster-avenue/T4109911,100000.0
craighall-park,1831,4 Bed House in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4333727,4.0,2.0,2.0,,2690000.0,1.0,1.0,,1983.0,gauteng,johannesburg,rosebank-and-parktown,craighall-park,,1356.530509329299,House,2699000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4125412,9000.0
crosby,11055,3 Bed House in Coronationville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/crosby/T4426410,3.0,2.0,1.0,,650000.0,,,,297.0,gauteng,johannesburg,northcliff,crosby,,2188.5521885521885,House,990000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/crosby/T4402199,340000.0
dainfern,19570,3 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/218-badger-road/T4436057,3.0,2.0,1.0,RatesR 800,1485577.0,,,250.0,89.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,5942.308,16691.876404494382,House,1626075.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/87112-lion-pride/T4398092,140498.0
dainfern,18466,4 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4365260,4.0,3.0,2.0,LevyR 3000,2950000.0,,1.0,320.0,480.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,9218.75,6145.833333333333,House,4700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/1013-dainfern-golf-estate/1013-dainfern/T4165965,1750000.0
dainfern,18911,4 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4194677,4.0,4.0,2.0,LevyR 4290,4950000.0,1.0,1.0,520.0,1138.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,9519.23076923077,4349.736379613357,House,10500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4016003,5550000.0
dainfern,19055,5 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4091026,5.0,3.5,1.0,LevyR 4211,6500000.0,1.0,1.0,599.0,1000.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,10851.419031719533,6500.0,House,10900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4328024,4400000.0
