title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T3956053,Sold,Apartment,,,105 ,,R 1295,,2,1.5,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T3956053,2024-02-23
3 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4437293,Sold,Apartment,,,102 ,1.1 ha,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4437293,2024-02-23
2 Bed Apartment in Benmore Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/benmore-gardens/T4409697,Sold,Apartment,,,134 ,3.5 ha,,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,benmore-gardens,T4409697,2024-02-23
2 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4307545,Sold,Apartment,,,84 ,84 m²,,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4307545,2024-02-23
3 Bed House in Rembrandt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/rembrandt-park/T4414679,Sold,House,,,250 ,1020 m²,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,rembrandt-park,T4414679,2024-02-23
3 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4181482,Sold,Apartment,,,126 ,,R 1500,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4181482,2024-02-23
2 Bed Cluster in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4314984,Sold,Cluster,,,,196 m²,R 1800,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4314984,2024-02-23
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4240053,Sold,Apartment,,,108 ,3932 m²,,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4240053,2024-02-23
2 Bed Townhouse in Bryanston East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4396919,Sold,Townhouse,,,140 ,,R 649,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4396919,2024-02-23
2 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4227534,Sold,Apartment,,,108 ,,R 1787,,2,1,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4227534,2024-02-23
3 Bed Townhouse in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4007981,Sold,Townhouse,,,169 ,,,R 3062,3,2,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4007981,2024-02-23
3 Bed Townhouse in Morningside Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside-manor/T4311197,Sold,Townhouse,,,161 ,,R 1561,,3,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside-manor,T4311197,2024-02-23
3 Bed Townhouse in River Club,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/river-club/T4167011,Sold,Townhouse,,,193 ,,R 1921,,3,2.5,gauteng,johannesburg,sandton-and-bryanston-north,river-club,T4167011,2024-02-23
3 Bed Townhouse in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4411649,Sold,Townhouse,,,127 ,4004 m²,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,T4411649,2024-02-23
4 Bed Townhouse in Gallo Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/gallo-manor/T3792328,Sold,Townhouse,,,245 ,,R 1599,,4,3,gauteng,johannesburg,sandton-and-bryanston-north,gallo-manor,T3792328,2024-02-23
3 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4362551,Sold,Apartment,,,,159 m²,R 1830,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,T4362551,2024-02-23
3 Bed House in Gallo Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/gallo-manor/T4262792,Sold,House,,,,2331 m²,R 2265,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,gallo-manor,T4262792,2024-02-23
2 Bed Cluster in Strathavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/strathavon/T4268271,Sold,Cluster,,,220 ,639 m²,,,2,2.5,gauteng,johannesburg,sandton-and-bryanston-north,strathavon,T4268271,2024-02-23
6 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4041825,Sold,House,,,,2724 m²,R 1942,,6,3.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4041825,2024-02-23
4 Bed House in Parkmore,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/parkmore/T4291170,Sold,House,,,,991 m²,R 2500,,4,2,gauteng,johannesburg,sandton-and-bryanston-north,parkmore,T4291170,2024-02-23
4 Bed House in Woodmead,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/woodmead/T4265696,Sold,House,,,,1732 m²,R 2780,,4,3,gauteng,johannesburg,sandton-and-bryanston-north,woodmead,T4265696,2024-02-23
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3593648,Sold,House,,,,2670 m²,R 2049,,5,2.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3593648,2024-02-23
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T3784527,Sold,Apartment,,,181 ,,R 1784,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T3784527,2024-02-23
4 Bed House in Gallo Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/gallo-manor/T4374653,Sold,House,,,,1248 m²,R 3080,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,gallo-manor,T4374653,2024-02-23
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4127538,Sold,House,,,,1929 m²,R 2124,,5,3,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4127538,2024-02-23
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3214706,Sold,House,,,,1983 m²,R 2207,,5,3,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3214706,2024-02-23
5 Bed House in Strathavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/strathavon/T4124861,Sold,House,,,450 ,627 m²,,,5,3.5,gauteng,johannesburg,sandton-and-bryanston-north,strathavon,T4124861,2024-02-23
4 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4260494,Sold,House,,,430 ,2660 m²,,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4260494,2024-02-23
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4144965,Sold,House,,,,2112 m²,R 2130,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4144965,2024-02-23
4 Bed Cluster in Strathavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/strathavon/T4444710,Sold,Cluster,,,415 ,377 m²,,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,strathavon,T4444710,2024-02-23
4 Bed Cluster in Strathavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/strathavon/T4396862,Sold,Cluster,,,357 ,610 m²,,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,strathavon,T4396862,2024-02-23
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4125786,Sold,House,,,400 ,3960 m²,,,3,4,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4125786,2024-02-23
3 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4294327,Sold,House,,,,1813 m²,R 3229,,3,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4294327,2024-02-23
3 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4372021,Sold,House,,,400 ,493 m²,,,3,3,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4372021,2024-02-23
5 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4407262,Sold,House,,,357 ,1785 m²,,,5,3,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4407262,2024-02-23
4 Bed Cluster in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4280277,Sold,Cluster,,,,760 m²,R 5000,,4,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4280277,2024-02-23
4 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4032418,Sold,House,,,380 ,492 m²,,,4,4.5,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4032418,2024-02-23
4 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/T4276046,Sold,House,,,406 ,809 m²,,,4,4.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,T4276046,2024-02-23
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3975301,Sold,House,,,400 ,6000 m²,,,3,4,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3975301,2024-02-23
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3777189,Sold,House,,,550 ,3200 m²,,,4,3,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3777189,2024-02-23
3 Bed Cluster in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4323111,Sold,Cluster,,,,523 m²,R 4200,,3,4,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,T4323111,2024-02-23
4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4176107,Sold,House,,,,1220 m²,R 9128,,4,4.5,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,T4176107,2024-02-23
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4249403,Sold,House,,,850 ,1800 m²,,,5,5.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4249403,2024-02-23
2 Bed Apartment in Edenburg,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/edenburg/T4211677,Sold,Apartment,,,60 ,,,,2,1,gauteng,johannesburg,sandton-and-bryanston-north,edenburg,T4211677,2024-02-23
3 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4194492,Sold,Apartment,,,116 ,,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4194492,2024-02-23
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4230025,Sold,Apartment,,,96 ,,,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4230025,2024-02-23
4 Bed House in Gallo Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/gallo-manor/T4453360,Sold,House,,,,1520 m²None,,,4,2,gauteng,johannesburg,sandton-and-bryanston-north,gallo-manor,T4453360,2024-02-23
3 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4331848,Sold,House,,,240 ,445 m²,,,3,2.5,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4331848,2024-02-23
3 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4209984,Sold,House,,,,449 m²None,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4209984,2024-02-23
3 Bed House in Parkmore,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/parkmore/T4357288,Sold,House,,,,1090 m²None,,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,parkmore,T4357288,2024-02-23
5 Bed House in Edenburg,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/edenburg/T4223860,Sold,House,,,,1076 m²None,,,5,3.5,gauteng,johannesburg,sandton-and-bryanston-north,edenburg,T4223860,2024-02-23
4 Bed House in Parkmore,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/parkmore/T4215921,Sold,House,,,,1090 m²None,,,4,2,gauteng,johannesburg,sandton-and-bryanston-north,parkmore,T4215921,2024-02-23
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3752409,Sold,House,,,1000 ,3001 m²,,,4,3.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3752409,2024-02-23
4 Bed Cluster in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4060252,Sold,Cluster,,,,1249 m²None,,,4,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4060252,2024-02-23
4 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4396752,Sold,House,,,,4238 m²None,,,4,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4396752,2024-02-23
4 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4241345,Sold,House,,,,1983 m²None,,,4,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4241345,2024-02-23
3 Bed Cluster in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T3977208,Sold,Cluster,,,,420 m²None,,,3,3,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,T3977208,2024-02-23
4 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T3722650,Sold,House,,,,2035 m²None,,,4,4.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T3722650,2024-02-23
4115 m² Land available in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T3564019,Sold,Land,,,,4115 m²None,,,None,None,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T3564019,2024-02-23
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4393747,Sold,House,,,1000 ,9828 m²,,,5,6.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4393747,2024-02-23
6 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3890876,Sold,House,,,1200 ,4000 m²,,,6,6.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3890876,2024-02-23
2 Bed Apartment in Rembrandt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/rembrandt-park/T4112587,Sold,Apartment,,,,,,,2,1,gauteng,johannesburg,sandton-and-bryanston-north,rembrandt-park,T4112587,2024-02-23
1 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4324119,Sold,Apartment,,,40 ,,R 570,,1,1,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,T4324119,2024-02-23
1 Bed Apartment in Atholl,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/atholl/T3692085,Sold,Apartment,,,56 ,,R 500,,1,1,gauteng,johannesburg,sandton-and-bryanston-north,atholl,T3692085,2024-02-23
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4128142,Sold,House,,,,,,,3,3,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4128142,2024-02-23
5 Bed House in Bramley Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bramley-park/19-beryl-ave/T3699691,Sold,House,,,,1010 m²,R 1000,,5,3,gauteng,johannesburg,sandton-and-bryanston-north,bramley-park,T3699691,2024-02-23
5 Bed House in River Club,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/river-club/8-bagatelle/14-coleraine-drive/T4334746,Sold,House,,,710 ,875 m²,,,5,5,gauteng,johannesburg,sandton-and-bryanston-north,river-club,T4334746,2024-02-23
4 Bed House in Lombardy East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/lombardy-east/33-milton-road/T4315961,Sold,House,,,,2023 m²,R 1150,,4,3,gauteng,johannesburg,sandton-and-bryanston-north,lombardy-east,T4315961,2024-02-23
3 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/408-west-road-south/22-west-road/T4205005,Sold,Apartment,,,184 ,,R 3091,,3,3.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4205005,2024-02-23
2 Bed Apartment in Morningside Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside-manor/7-morningside-terraces/32-gary-avenue/T4182389,Sold,Apartment,,,93 ,,R 1004,,2,2,gauteng,johannesburg,sandton-and-bryanston-north,morningside-manor,T4182389,2024-02-23
1 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/16-sandton-skye/1-stan-close/T4085274,Sold,Apartment,,,38 ,,R 1409,,1,1,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4085274,2024-02-23
6 Bed House in River Club,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/river-club/37-panners-lane/T4039320,Sold,House,,,,1945 m²,R 4017,,6,5,gauteng,johannesburg,sandton-and-bryanston-north,river-club,T4039320,2024-02-23
2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4077869,Sold,Apartment,,,70 ,,R 600,,2,1,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,T4077869,2024-02-23
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4073196,Sold,House,,,,164 m²,R 3462,,3,2,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4073196,2024-02-23
3 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/37-gazania-road/T4461704,Sold,House,,,,323 m²,R 616,,3,2,gauteng,johannesburg,northcliff,riverlea,T4461704,2024-02-23
4 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/6-ludlow-road/T4312187,Sold,House,,,,495 m²,R 865,,4,3,gauteng,johannesburg,northcliff,westdene,T4312187,2024-02-23
3 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/73-7th-avenue/T4353639,Sold,House,,,,374 m²,R 1136,,3,2,gauteng,johannesburg,northcliff,melville,T4353639,2024-02-23
3 Bed Townhouse in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/2-ss-lin41530/115a-5th-street/T4302892,Sold,Townhouse,,,142 ,1169 m²,,,3,2,gauteng,johannesburg,northcliff,linden,T4302892,2024-02-23
3 Bed House in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/18-odelia-street/T4408221,Sold,House,,,,437 m²,R 931,,3,2,gauteng,johannesburg,northcliff,florida-glen,T4408221,2024-02-23
3 Bed House in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/8-ciliaris/T4460606,Sold,House,,,,1051 m²,R 1274,,3,3,gauteng,johannesburg,northcliff,florida-glen,T4460606,2024-02-23
5 Bed House in Risidale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/risidale/5-st-helena-road/T4388771,Sold,House,,,,1525 m²,R 1707,,5,3,gauteng,johannesburg,northcliff,risidale,T4388771,2024-02-23
7 Bed House in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/57-7th-street/T4352469,Sold,House,,,,1487 m²,R 3325,,7,6,gauteng,johannesburg,northcliff,linden,T4352469,2024-02-23
4 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4489790,Sold,Townhouse,,,153 ,5953 m²,,,4,3,gauteng,johannesburg,northcliff,fairland,T4489790,2024-02-23
1 Bed Apartment in Blackheath,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/blackheath/9-crestview-mews/277-weltevreden-road/T3753986,Sold,Apartment,,,55 ,,R 418,,1,1,gauteng,johannesburg,northcliff,blackheath,T3753986,2024-02-23
2 Bed Townhouse in Albertville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/albertville/14-syringa/9-roxy-drive/T4392617,Sold,Townhouse,,,90 ,,R 500,,2,1,gauteng,johannesburg,northcliff,albertville,T4392617,2024-02-23
2 Bed Apartment in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/16-sunset-oaks/119-gordon-road/T4363628,Sold,Apartment,,,100 ,4479 m²,,,2,1,gauteng,johannesburg,northcliff,northcliff,T4363628,2024-02-23
2 Bed Apartment in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/89-smit-street/T4389287,Sold,Apartment,,,66 ,,R 323,,2,1,gauteng,johannesburg,northcliff,fairland,T4389287,2024-02-23
2 Bed Apartment in Montgomery Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/montgomery-park/212-ss-calais/31-west-park-road/T4358233,Sold,Apartment,,,67 ,,R 650,,2,1,gauteng,johannesburg,northcliff,montgomery-park,T4358233,2024-02-23
2 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/4-fairpark/63-kessel-street/T4403707,Sold,Duplex,,,121 ,,R 1178,,2,1.5,gauteng,johannesburg,northcliff,fairland,T4403707,2024-02-23
2 Bed Simplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/10-ndawendle-gardens/87-davidson-street/Z47371,Sold,Simplex,,,88 ,,R 1000,,2,2,gauteng,johannesburg,northcliff,fairland,Z47371,2024-02-23
2 Bed Townhouse in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/41-ss-silver-palm-estate/39-gordon-road/T4343340,Sold,Townhouse,,,100 ,,R 571,,2,1,gauteng,johannesburg,northcliff,bergbron,T4343340,2024-02-23
3 Bed House in Greymont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greymont/1012-14th-street/T4499674,Sold,House,,,,990 m²,R 1000,,3,1,gauteng,johannesburg,northcliff,greymont,T4499674,2024-02-23
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/5-aruba/235-kessel-street/T4438350,Sold,Townhouse,,,138 ,2978 m²,,,3,2,gauteng,johannesburg,northcliff,fairland,T4438350,2024-02-23
3 Bed House in Mayfair West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/brixton/T4350294,Sold,House,,,,,,,3,1,gauteng,johannesburg,northcliff,brixton,T4350294,2024-02-23
4 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-sun-garden/216-smit-street/T4438086,Sold,Duplex,,,170 ,,R 1114,,4,2.5,gauteng,johannesburg,northcliff,fairland,T4438086,2024-02-23
3 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/124-mimosa-road/T4462123,Sold,House,,,,1983 m²,R 1982,,3,2,gauteng,johannesburg,northcliff,northcliff,T4462123,2024-02-23
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/146-juniper-street/T4384772,Sold,House,,,,1983 m²,R 1853,,4,2,gauteng,johannesburg,northcliff,northcliff,T4384772,2024-02-23
4 Bed House in Franklin Roosevelt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/roosevelt-park/39-5th-avenue/T4277389,Sold,House,,,,1030 m²,R 1187,,4,4,gauteng,johannesburg,northcliff,roosevelt-park,T4277389,2024-02-23
3 Bed Simplex in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/4-masilia/147-san-juan-avenue/T4361131,Sold,Simplex,,,195 ,,R 1579,,3,2,gauteng,johannesburg,northcliff,northcliff,T4361131,2024-02-23
5 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/8-bergbron-drive/T4318498,Sold,House,,,,1080 m²,R 2440,,5,3.5,gauteng,johannesburg,northcliff,northcliff,T4318498,2024-02-23
3 Bed House in Newlands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/newlands/7-shortmarket-street/T4361028,Sold,House,,,,342 m²None,,,3,1,gauteng,johannesburg,northcliff,newlands,T4361028,2024-02-23
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/2-ss-the-hill/49-kessel-street/T4367706,Sold,Townhouse,,,125 ,2981 m²,,,3,2,gauteng,johannesburg,northcliff,fairland,T4367706,2024-02-23
3 Bed Duplex in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/00-catana/164-willson-street/T4376104,Sold,Duplex,,,,,R 1320,R 2300,3,2.5,gauteng,johannesburg,northcliff,northcliff,T4376104,2024-02-23
4 Bed House in Greenside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greenside/1-wethered-road/T4309986,Sold,House,,,,1049 m²None,,,4,2,gauteng,johannesburg,northcliff,greenside,T4309986,2024-02-23
