title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
3 Bed House in Kyalami Hills,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami-hills/T4494911,Sold,House,"{'Floor Area': '200 m²', 'Land Area': '379 m²', 'Rates': 'R 1200', 'Levy': 'R 1480'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",200,379,1200,1480,3.0,2.0,gauteng,midrand,kyalami-hills,kyalami-hills,T4494911,2024-03-09
3 Bed House in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/T4224142,Sold,House,"{'Floor Area': '200 m²', 'Land Area': '384 m²', 'Rates': 'R 700', 'Levy': 'R 1480'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '2', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",200,384,700,1480,3.0,2.5,gauteng,midrand,noordwyk,noordwyk,T4224142,2024-03-09
3 Bed House in Kyalami Hills,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami-hills/T4018255,Sold,House,"{'Floor Area': '180 m²', 'Land Area': '364 m²', 'Rates': 'R 723', 'Levy': 'R 1390'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",180,364,723,1390,3.0,2.0,gauteng,midrand,kyalami-hills,kyalami-hills,T4018255,2024-03-09
4 Bed House in Blue Hills,https://www.privateproperty.co.za/for-sale/gauteng/midrand/blue-hills/T4462891,Sold,House,"{'Floor Area': '206 m²', 'Land Area': '400 m²', 'Rates': 'R 920', 'Levy': 'R 1214'}","{'Bedrooms': '4', 'Bathrooms': '2.5', 'Covered Parkings': '1', 'Garages': '2', 'Lounges': '1', 'Guest Toilet': '✔', 'Intercom': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",206,400,920,1214,4.0,2.5,gauteng,midrand,blue-hills,blue-hills,T4462891,2024-03-09
3 Bed House in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/T4353698,Sold,House,"{'Land Area': '403 m²', 'Rates': 'R 1238', 'Levy': 'R 1028'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Study': '✔'}",0,403,1238,1028,3.0,3.0,gauteng,midrand,halfway-gardens,halfway-gardens,T4353698,2024-03-09
3 Bed Apartment in Kyalami,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami/T4331694,Sold,Apartment,"{'Floor Area': '145 m²', 'Land Area': '3336 m²', 'Rates': 'R 1246', 'Levy': 'R 1980'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Laundry': '✔', 'Pool': '✔', 'Security Post': '✔'}",145,3336,1246,1980,3.0,2.0,gauteng,midrand,kyalami,kyalami,T4331694,2024-03-09
2 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/T4484449,Sold,Apartment,"{'Floor Area': '110 m²', 'Rates': 'R 1373', 'Levy': 'R 2488'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Club House': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔', 'Squash Court': '✔'}",110,0,1373,2488,2.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4484449,2024-03-09
3 Bed Apartment in Summerset,https://www.privateproperty.co.za/for-sale/gauteng/midrand/summerset/T4325489,Sold,Apartment,"{'Floor Area': '135 m²', 'Rates': 'R 800', 'Levy': 'R 2000'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pool': '✔', 'Satellite': '✔', 'Storage': '✔'}",135,0,800,2000,3.0,2.0,gauteng,midrand,summerset,summerset,T4325489,2024-03-09
3 Bed House in Kyalami,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami/T4172211,Sold,House,"{'Floor Area': '140 m²', 'Rates': 'R 1220'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",140,0,1220,0,3.0,2.0,gauteng,midrand,kyalami,kyalami,T4172211,2024-03-09
4 Bed House in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/T4388519,Sold,House,"{'Floor Area': '350 m²', 'Land Area': '1000 m²', 'Rates': 'R 1070'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Covered Parkings': '5', 'Dining Areas': '1', 'Garages': '3', 'Lounges': '2', 'Balcony': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",350,1000,1070,0,4.0,2.0,gauteng,midrand,noordwyk,noordwyk,T4388519,2024-03-09
3 Bed Townhouse in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/T4422065,Sold,Townhouse,"{'Floor Area': '130 m²', 'Rates': 'R 800', 'Levy': 'R 1400'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",130,0,800,1400,3.0,1.5,gauteng,midrand,halfway-gardens,halfway-gardens,T4422065,2024-03-09
2 Bed Cluster in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/T4267349,Sold,Cluster,"{'Floor Area': '110 m²', 'Land Area': '290 m²', 'Rates': 'R 700', 'Levy': 'R 1220'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",110,290,700,1220,2.0,2.0,gauteng,midrand,halfway-gardens,halfway-gardens,T4267349,2024-03-09
3 Bed House in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/T4058959,Sold,House,"{'Floor Area': '100 m²', 'Land Area': '301 m²', 'Rates': 'R 100', 'Levy': 'R 1000'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",100,301,100,1000,3.0,2.5,gauteng,midrand,noordwyk,noordwyk,T4058959,2024-03-09
2 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/T4379875,Sold,Apartment,"{'Floor Area': '74 m²', 'Land Area': '74 m²', 'Rates': 'R 850', 'Levy': 'R 1200'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pool': '✔', 'Security Post': '✔'}",74,74,850,1200,2.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4379875,2024-03-09
2 Bed Apartment in Barbeque Downs,https://www.privateproperty.co.za/for-sale/gauteng/midrand/barbeque-downs/T4245437,Sold,Apartment,"{'Floor Area': '79 m²', 'Rates': 'R 979', 'Levy': 'R 2389'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Electric Fencing': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Tv': '✔'}",79,0,979,2389,2.0,2.0,gauteng,midrand,barbeque-downs,barbeque-downs,T4245437,2024-03-09
1 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/259-kikuyu-waterfall/1-mia-drive/T4304213,Sold,Apartment,"{'Floor Area': '62 m²', 'Land Area': '8.3 ha', 'Rates': 'R 900', 'Levy': 'R 1900'}","{'Bedrooms': '1', 'Bathrooms': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Storeys': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔'}",62,83,900,1900,1.0,1.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4304213,2024-03-09
3 Bed Townhouse in Erand Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/erand-gardens/4850-lever/T4016783,Sold,Townhouse,"{'Floor Area': '114 m²', 'Rates': 'R 600'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Alarm': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Security Post': '✔'}",114,0,600,0,3.0,1.0,gauteng,midrand,erand-gardens,erand-gardens,T4016783,2024-03-09
3 Bed Apartment in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/12-the-finches/12-leogem-place/T4168378,Sold,Apartment,"{'Floor Area': '137 m²', 'Land Area': '137 m²', 'Rates': 'R 750', 'Levy': 'R 1500'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔'}",137,137,750,1500,3.0,2.0,gauteng,midrand,noordwyk,noordwyk,T4168378,2024-03-09
3 Bed House in Clayville,https://www.privateproperty.co.za/for-sale/gauteng/midrand/clayville/T4301587,Sold,House,"{'Land Area': '250 m²', 'Rates': 'R 700'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Lounges': '1', 'Furnished': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",0,250,700,0,3.0,1.0,gauteng,midrand,clayville,clayville,T4301587,2024-03-09
3 Bed House in Willaway,https://www.privateproperty.co.za/for-sale/gauteng/midrand/willaway/T4421406,Sold,House,"{'Land Area': '188 m²', 'Rates': 'R 363'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Open Parkings': '1', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",0,188,363,0,3.0,1.0,gauteng,midrand,willaway,willaway,T4421406,2024-03-09
3 Bed Apartment in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/T4237131,Sold,Apartment,"{'Floor Area': '103 m²', 'Rates': 'R 542', 'Levy': 'R 2008'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '1', 'Pool': '✔'}",103,0,542,2008,3.0,2.0,gauteng,midrand,noordwyk,noordwyk,T4237131,2024-03-09
1 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/321-munyaka/2-munyaka-drive/T4526758,Sold,Apartment,"{'Floor Area': '62 m²', 'Rates': 'R 850', 'Levy': 'R 1150'}","{'Bedrooms': '1', 'Bathrooms': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",62,0,850,1150,1.0,1.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4526758,2024-03-09
3 Bed Cluster in Noordwyk,https://www.privateproperty.co.za/for-sale/gauteng/midrand/noordwyk/900-michael-angelo/1-via-lucia-street/T4443491,Sold,Cluster,"{'Floor Area': '120 m²', 'Land Area': '237 m²', 'Rates': 'R 900', 'Levy': 'R 1010'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",120,237,900,1010,3.0,2.0,gauteng,midrand,noordwyk,noordwyk,T4443491,2024-03-09
1 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/1232-munyaka/2-munyaka-drive/T4480574,Sold,Apartment,"{'Floor Area': '62 m²', 'Rates': 'R 850', 'Levy': 'R 1150'}","{'Bedrooms': '1', 'Bathrooms': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",62,0,850,1150,1.0,1.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4480574,2024-03-09
3 Bed Apartment in Kyalami Hills,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami-hills/449-kyalami-hills/37-maple-avenue/T4260456,Sold,Apartment,"{'Floor Area': '101 m²', 'Land Area': '101 m²', 'Rates': 'R 835', 'Levy': 'R 2400'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Lounges': '1', 'Balcony': '✔', 'BIC': '✔', 'Kitchen': '✔'}",101,101,835,2400,3.0,2.0,gauteng,midrand,kyalami-hills,kyalami-hills,T4260456,2024-03-09
3 Bed Apartment in Kyalami Hills,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami-hills/01-kyalami-hills/37-maple-avenue/T4316968,Sold,Apartment,"{'Floor Area': '101 m²', 'Land Area': '1 ha', 'Rates': 'R 1027', 'Levy': 'R 1418'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'En-suite': '1', 'Lounges': '1', 'BIC': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Security Post': '✔', 'Walk In Closet': '✔'}",101,1,1027,1418,3.0,2.0,gauteng,midrand,kyalami-hills,kyalami-hills,T4316968,2024-03-09
3 Bed House in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/21-keylargo/464-le-roux-avenue/T4440951,Sold,House,"{'Floor Area': '170 m²', 'Land Area': '300 m²', 'Rates': 'R 791', 'Levy': 'R 857'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '4', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Deck': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",170,300,791,857,3.0,2.0,gauteng,midrand,halfway-gardens,halfway-gardens,T4440951,2024-03-09
4 Bed House in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/46-carlswald-glen/46-looper-street/T4318794,Sold,House,"{'Floor Area': '189 m²', 'Land Area': '386 m²', 'Rates': 'R 1150', 'Levy': 'R 1600'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '1', 'Entrance Hall': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",189,386,1150,1600,4.0,3.0,gauteng,midrand,halfway-gardens,halfway-gardens,T4318794,2024-03-09
3 Bed Apartment in Carlswald Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/carlswald-estate/4-umthunzi-valley/4-walton-avenue/T4300890,Sold,Apartment,"{'Floor Area': '122 m²', 'Land Area': '250 m²', 'Rates': 'R 800', 'Levy': 'R 1750'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",122,250,800,1750,3.0,2.0,gauteng,midrand,carlswald-estate,carlswald-estate,T4300890,2024-03-09
1 Bed Apartment in Grand Central,https://www.privateproperty.co.za/for-sale/gauteng/midrand/grand-central/T4200896,Sold,Apartment,"{'Floor Area': '41 m²', 'Rates': 'R 360', 'Levy': 'R 1600'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Lounges': '1', 'Access Gate': '✔'}",41,0,360,1600,1.0,1.0,gauteng,midrand,grand-central,grand-central,T4200896,2024-03-09
2 Bed Apartment in Willaway,https://www.privateproperty.co.za/for-sale/gauteng/midrand/willaway/T4424121,Sold,Apartment,"{'Floor Area': '41 m²', 'Rates': 'R 130', 'Levy': 'R 1300'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Open Parkings': '1', 'Garden': '✔', 'Kitchen': '✔'}",41,0,130,1300,2.0,1.0,gauteng,midrand,willaway,willaway,T4424121,2024-03-09
3 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/1023-the-polofields/the-polofields-dr-waterfall-midrand/T4433050,Sold,Apartment,"{'Rates': 'R 1580', 'Levy': 'R 1984'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'En-suite': '1', 'Open Parkings': '1', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,0,1580,1984,3.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4433050,2024-03-09
4 Bed House in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/17-norfolk-heights/17-van-heerden/T4262195,Sold,House,"{'Floor Area': '250 m²', 'Land Area': '361 m²', 'Rates': 'R 750', 'Levy': 'R 900'}","{'Bedrooms': '4', 'Bathrooms': '3.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '1', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",250,361,750,900,4.0,3.5,gauteng,midrand,halfway-gardens,halfway-gardens,T4262195,2024-03-09
3 Bed Cluster in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/3-monterosso/940-monterosso/T4481299,Sold,Cluster,"{'Floor Area': '197 m²', 'Land Area': '433 m²', 'Rates': 'R 1050', 'Levy': 'R 1900'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Balcony': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",197,433,1050,1900,3.0,2.5,gauteng,midrand,halfway-gardens,halfway-gardens,T4481299,2024-03-09
2 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/5303-munyaka/1-waterfall-drive/T4318779,Sold,Apartment,"{'Floor Area': '110 m²', 'Rates': 'R 2000', 'Levy': 'R 2400'}","{'Bedrooms': '2', 'Bathrooms': '2', 'En-suite': '2', 'Lounges': '1', 'Open Parkings': '1', 'Air Con': '✔', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Furnished': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",110,0,2000,2400,2.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4318779,2024-03-09
3 Bed Cluster in Halfway Gardens,https://www.privateproperty.co.za/for-sale/gauteng/midrand/halfway-gardens/21-regents-hill/33u-5th-road/T4498661,Sold,Cluster,"{'Floor Area': '247 m²', 'Land Area': '400 m²', 'Rates': 'R 1311', 'Levy': 'R 1520'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '2', 'Balcony': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",247,400,1311,1520,3.0,2.5,gauteng,midrand,halfway-gardens,halfway-gardens,T4498661,2024-03-09
3 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/992-the-polofields/the-polofields-dr/T4441956,Sold,Apartment,"{'Floor Area': '119 m²', 'Rates': 'R 1903', 'Levy': 'R 1904'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'En-suite': '1', 'Open Parkings': '1', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",119,0,1903,1904,3.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4441956,2024-03-09
4 Bed House in Waterfall Country Village,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-country-village/1944-waterfall-country-village/1944-okavango-drive/T4348163,Sold,House,"{'Floor Area': '461 m²', 'Land Area': '644 m²', 'Levy': 'R 3094'}","{'Bedrooms': '4', 'Bathrooms': '3.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '3', 'Air Con': '✔', 'Fireplace': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",461,644,0,3094,4.0,3.5,gauteng,midrand,waterfall-country-village,waterfall-country-village,T4348163,2024-03-09
5 Bed House in Saddlebrook Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/saddlebrook-estate/30-goodwood/T4428144,Sold,House,"{'Land Area': '1.5 ha', 'Levy': 'R 7250'}","{'Bedrooms': '5', 'Bathrooms': '6', 'En-suite': '3', 'Garages': '4', 'Lounges': '6', 'Air Con': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Garden Cottage': '✔', 'Guest Toilet': '✔', 'Irrigation System': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Scullery': '✔', 'Staff Quarters': '✔', 'Study': '✔', 'Walk In Closet': '✔'}",0,15,0,7250,5.0,6.0,gauteng,midrand,saddlebrook-estate,saddlebrook-estate,T4428144,2024-03-09
5 Bed House in Glenferness AH,https://www.privateproperty.co.za/for-sale/gauteng/midrand/glenferness-ah/412-aloe-lane/T3573943,Sold,House,"{'Land Area': '1.2 ha', 'Rates': 'R 3181', 'Levy': 'R 1500'}","{'Bedrooms': '5', 'Bathrooms': '4', 'Dining Areas': '1', 'Garages': '2', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Garden Cottage': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔', 'Tv': '✔', 'Walk In Closet': '✔'}",0,12,3181,1500,5.0,4.0,gauteng,midrand,glenferness-ah,glenferness-ah,T3573943,2024-03-09
2 Bed Apartment in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/329-munyaka/2-munyaka-drive/T4509993,Sold,Apartment,"{'Rates': 'R 1050', 'Levy': 'R 1350'}","{'Bedrooms': '2', 'Bathrooms': '2', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'BIC': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,0,1050,1350,2.0,2.0,gauteng,midrand,waterfall-estate,waterfall-estate,T4509993,2024-03-09
3 Bed House in Sagewood,https://www.privateproperty.co.za/for-sale/gauteng/midrand/sagewood/1543-summerset-place-1/6-summerset-road/T4027092,Sold,House,"{'Floor Area': '50 m²', 'Rates': 'R 417', 'Levy': 'R 1607'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Covered Parkings': '1', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔'}",50,0,417,1607,3.0,1.5,gauteng,midrand,sagewood,sagewood,T4027092,2024-03-09
2 Bed Apartment in Vorna Valley,https://www.privateproperty.co.za/for-sale/gauteng/midrand/vorna-valley/T4255146,Sold,Apartment,"{'Floor Area': '70 m²', 'Rates': 'R 408', 'Levy': 'R 2328'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Patio': '✔', 'Security Post': '✔'}",70,0,408,2328,2.0,1.0,gauteng,midrand,vorna-valley,vorna-valley,T4255146,2024-03-09
2 Bed Apartment in Kyalami,https://www.privateproperty.co.za/for-sale/gauteng/midrand/kyalami/T4149224,Sold,Apartment,"{'Floor Area': '109 m²', 'Land Area': '109 m²', 'Rates': 'R 600', 'Levy': 'R 1200'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",109,109,600,1200,2.0,2.0,gauteng,midrand,kyalami,kyalami,T4149224,2024-03-09
2 Bed House in Waterfall Estate,https://www.privateproperty.co.za/for-sale/gauteng/midrand/waterfall-estate/T4259963,Sold,House,"{'Floor Area': '135 m²', 'Land Area': '677 m²'}","{'Bedrooms': '2', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Scullery': '✔', 'Security Post': '✔'}",135,677,0,0,2.0,1.5,gauteng,midrand,waterfall-estate,waterfall-estate,T4259963,2024-03-09
4 Bed House in Fochville,https://www.privateproperty.co.za/for-sale/gauteng/west-rand/far-west-merafong/fochville/T3853875,Sold,House,{'Land Area': '1487 m²'},"{'Bedrooms': '4', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '3', 'Lounges': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,1487,0,0,4.0,2.5,gauteng,west-rand,far-west-merafong,fochville,T3853875,2024-03-09
3 Bed House in Carletonville,https://www.privateproperty.co.za/for-sale/gauteng/west-rand/far-west-merafong/carletonville/T3813538,Sold,House,"{'Land Area': '1594 m²', 'Rates': 'R 470'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '6', 'Alarm': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",0,1594,470,0,3.0,2.0,gauteng,west-rand,far-west-merafong,carletonville,T3813538,2024-03-09
